Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cuba,CUB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,0.957159996,0.951399982,0.948310018,0.944920003,,,0.96055001,0.970560014,0.967970014,0.974520028,0.980599999,0.991259992,0.983219981,0.983579993,0.994669974,0.998220026,1.011379957,1.032879949,1.048460007,1.06269002,1.071699977,1.054929972,1.040869951,1.040860057,0.994040012,1.016000032,,0.995000005,0.988499999,0.993399978,0.971939981,0.971340001,0.989419997,0.994029999,0.999710023,0.992500007,0.991890013,0.992110014,0.989660025,0.98980999,0.997210026,0.992250025,0.982819974,0.985199988,0.991129994,0.98496002,0.986819983,0.988439977,0.988740027,1.002460003,
Curacao,CUW,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.002519965,,,,,,,1.082039952,,
Cayman Islands,CYM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,1.20957005,1.105080009,1.116619945,1.124250054,1.109509945,1.072790027,,,1.06517005,0.981880009,,,,,,,,,,,,,,,,,,0.91839999,0.997879982,0.96371001,1.004870057,,1.000090003,0.944350004,0.960039973,0.971099973,1.009199977,,,1.006299973,1.011029959,1.019299984,,,,,0.987959981,,,,
Cyprus,CYP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.961600006,0.968060017,0.974259973,0.979860008,0.963490009,0.974629998,0.979030013,0.990010023,0.998860002,1.01188004,1.01075995,1.022619963,1.025539994,1.02098,1.019440055,1.014129996,1.017590046,1.011569977,1.008780003,1.010959983,1.011819959,1.013030052,1.00917995,1.005810022,1.003640056,1.007300019,1.011710048,,1.012959957,1.011980057,1.005839944,1.011540055,1.010329962,1.011489987,1.009080052,1.007419944,1.006119967,1.000650048,1.001860023,1.006170034,1.004349947,1.008550048,1.003299952,1.004459977,0.996190012,0.994809985,0.992799997,0.983219981,0.981190026,0.981880009,,
Czechia,CZE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.030279994,1.029899955,1.029839993,1.030069947,1.030240059,1.030609965,1.030429959,1.030619979,1.031559944,,,1.046830058,1.046630025,1.028470039,1.027639985,1.027050018,1.102239966,1.104580045,0.965160012,0.941680014,0.981480002,1.079769969,1.050320029,1.009619951,1.021070004,1.021569967,1.021499991,1.028349996,1.023219943,1.010720015,1.017269969,1.014299989,1.012599945,1.005470037,1.007230043,1.00880003,1.007050037,1.006340027,1.006459951,1.002349973,0.999260008,1.000869989,1.004639983,1.00285995,1.007060051,1.007210016,1.006489992,1.004989982,1.007619977,1.006970048,,
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.982429981,0.968859971,0.972190022,0.972899973,0.974489987,0.976909995,0.976279974,0.978969991,0.982500017,0.983269989,0.982129991,0.980069995,0.980449975,0.980390012,0.978070021,0.980080009,0.978049994,0.960330009,0.961250007,0.960009992,0.961369991,0.964460015,0.965309978,0.966109991,0.963729978,0.957650006,0.960990012,0.965369999,0.970099986,,
Djibouti,DJI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.42148,,0.494390011,0.52670002,0.544120014,0.518830001,,,,,,0.714699984,0.722230017,0.71833998,0.710219979,0.705200016,0.714609981,0.723209977,0.724940002,,,0.714789987,0.776970029,0.766889989,0.755720019,0.747039974,0.738460004,,0.71912998,0.715020001,0.711279988,0.717509985,,0.750240028,0.755869985,0.764829993,0.820469975,0.854839981,0.906270027,,1.009320021,0.992999971,0.983290017,1.00177002,1.005810022,1.013970017,1.025500059,1.014449954,1.020020008,1.002869964,0.972949982,
Dominica,DMA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,1.073060036,1.127329946,1.125040054,1.093179941,1.141280055,1.124819994,1.13056004,,,,,,,1.070940018,1.065179944,,,1.018450022,,,,,,,,,1.131590009,1.060449958,1.045160055,1.051800013,1.058349967,1.038249969,1.036489964,1.025869966,1.021890044,1.00522995,1.038110018,1.032619953,1.029189944,,,0.995760024,0.986060023,,,,0.991909981,0.971989989,0.969980001,
Denmark,DNK,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,0.990620017,0.990620017,0.987900019,0.996309996,0.998860002,0.99496001,0.995429993,0.998049974,1.000839949,1.002709985,1.005959988,1.006420016,1.014129996,1.008479953,1.009220004,1.013810039,1.014960051,1.017310023,1.013299942,,1.023390055,1.029099941,1.023859978,1.027119994,1.026569963,,1.024430037,1.018859982,1.018069983,1.017050028,1.018110037,1.012380004,1.005749941,1.005579948,1.002449989,1.00909996,1.016890049,1.018450022,1.009670019,1.002879977,0.999819994,0.995649993,0.996890008,,
Dominican Republic,DOM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.043779969,1.047600031,1.040570021,,1.070870042,,1.025969982,1.036069989,,1.034819961,1.028370023,0.964269996,0.972350001,0.989489973,0.986469984,0.988099992,0.985199988,0.98536998,0.990230024,0.99357003,0.997340024,1.005259991,1.008949995,1.02252996,
Algeria,DZA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.599099994,0.623640001,0.640470028,0.647710025,0.658050001,0.667249978,0.680890024,0.691020012,0.707639992,0.719709992,0.729340017,0.73834002,,0.756640017,0.767359972,0.78275001,0.789659977,0.797330022,0.808520019,0.817080021,0.829490006,0.842630029,0.85443002,0.870299995,0.883539975,0.895179987,0.918340027,,0.948920012,0.964209974,0.974020004,0.98010999,0.990549982,0.995850027,0.999260008,1.00127995,1.00127995,0.986199975,0.979049981,0.993629992,0.994899988,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,0.815789998,0.842130005,0.845969975,0.8477,0.840210021,0.836979985,0.825230002,0.819010019,0.82336998,0.828050017,0.83326,0.847469985,0.860979974,0.867550015,0.877550006,0.883189976,0.893339992,0.904380023,0.906759977,0.922580004,0.929740012,0.937210023,0.94344002,0.950129986,0.959249973,0.964230001,0.968060017,0.969099998,0.971310019,0.978619993,0.982379973,0.987020016,0.988799989,0.99289,0.996609986,0.99357003,0.996550024,0.998260021,0.999220014,1.002810001,1.002079964,1.005470037,1.006489992,1.008520007,1.00861001,1.007019997,,
Early-demographic dividend,EAR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.678669989,0.679989994,0.684689999,0.688600004,0.690199971,0.700709999,0.708530009,0.712149978,0.716030002,0.723640025,0.727609992,0.735769987,0.738690019,0.749650002,0.749989986,0.758379996,0.767809987,0.774290025,0.783510029,0.786000013,0.792639971,0.804520011,0.812529981,0.823109984,0.831700027,0.835430026,0.839569986,0.851930022,0.861259997,0.873250008,0.87875998,0.88628,0.896480024,0.932969987,0.934909999,0.941799998,0.948270023,0.956110001,0.968879998,0.980130017,0.984899998,0.989929974,0.991890013,1.017699957,1.018669963,1.019230008,1.031100035,1.027340055,1.002750039,1.005010009,1.001109958,,
East Asia & Pacific,EAS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,0.782769978,0.780309975,0.833010018,0.856079996,0.859080017,0.860650003,0.854489982,0.852580011,0.842809975,0.837970018,0.842369974,0.84701997,0.851589978,0.864480019,0.876749992,0.882210016,0.891369998,0.896640003,0.905430019,0.915149987,0.917289972,0.931100011,0.937619984,0.944260001,0.949639976,0.955470026,0.96359998,0.968060017,0.971570015,0.972500026,0.974470019,0.980960011,0.984350026,0.988479972,0.989960015,0.99368,0.996980011,0.994090021,0.996749997,0.998239994,0.999010026,1.002230048,1.001430035,1.004570007,1.005669951,1.007959962,1.007949948,1.006639957,,
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969359994,0.969659984,0.970269978,0.968550026,0.969290018,0.970910013,0.96588999,0.962189972,0.964060009,0.959219992,0.957849979,0.954779983,0.959219992,0.961430013,0.966489971,0.968599975,0.973119974,0.979480028,0.978779972,0.978500009,0.98338002,0.986819983,0.988210022,0.988839984,0.989719987,0.982670009,0.985979974,0.984489977,0.98615998,,
Europe & Central Asia,ECS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.971840024,0.972130001,0.972490013,0.977050006,0.973290026,0.978290021,0.982150018,0.979380012,0.980210006,0.980170012,0.981890023,0.986519992,0.985469997,0.988820016,0.988189995,0.988799989,0.989750028,0.9903,0.989149988,0.987680018,0.987990022,0.989700019,0.991550028,0.989359975,0.987240016,0.986469984,0.987370014,0.987039983,0.985090017,0.983879983,0.984290004,0.982540011,0.980880022,0.980090022,0.982469976,0.982840002,0.984600008,0.985570014,0.987200022,0.988430023,0.987389982,0.987039983,0.988919973,0.994750023,0.995440006,0.995389998,0.995769978,0.990859985,0.992600024,0.992519975,0.994390011,,
Ecuador,ECU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.943239987,0.944060028,0.946680009,0.95648998,0.964129984,0.961989999,0.964900017,0.965439975,0.983080029,0.971620023,0.979680002,,0.997020006,1.002619982,0.995840013,0.99950999,1.000349998,1.002789974,,,,,0.998790026,,,1.011569977,,1.014179945,1.011500001,1.005749941,1.01030004,1.004860044,1.007850051,1.002279997,1.004590034,1.005679965,1.006649971,,1.026780009,1.021450043,1.023509979,1.028079987,1.023949981,1.022670031,1.022459984,1.02094996,1.019950032,1.021919966,1.024019957,1.022969961,,
"Egypt, Arab Rep.",EGY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.618399978,0.619539976,0.620620012,0.624119997,0.618470013,0.630410016,0.638769984,0.64477998,0.657130003,0.662819982,0.678839982,0.691919982,0.707350016,0.725409985,0.743600011,0.761259973,0.773899972,0.763979971,0.798579991,0.816320002,0.823440015,0.855579972,0.862829983,0.851029992,0.885770023,0.811249971,0.876820028,,0.923099995,0.93283999,0.941929996,,0.950519979,0.95747,,,,,0.976069987,0.97122997,0.968879998,0.985279977,0.985740006,0.996010005,,0.993189991,0.994140029,0.996510029,1.000650048,,,
Euro area,EMU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.969280005,0.969510019,0.97161001,0.981660008,0.970849991,0.982219994,0.991029978,0.986400008,0.990610003,0.990249991,0.996159971,1.005609989,0.998989999,1.005879998,1.004580021,1.004959941,1.006999969,1.007640004,1.004349947,1.004780054,1.005300045,1.006790042,1.008170009,1.007670045,1.000480056,0.999090016,1.000970006,0.999180019,0.997730017,0.99891001,0.997969985,0.999719977,0.99703002,0.997669995,0.998939991,0.997940004,0.996379972,0.99763,0.997380018,0.993390024,0.992529988,0.991659999,0.99168998,0.995249987,0.995880008,0.995779991,0.996739984,0.992990017,0.995019972,0.997009993,0.999379992,,
Eritrea,ERI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823329985,0.788150012,0.785839975,0.796339989,0.796609998,,0.787909985,0.784210026,0.789290011,0.753889978,0.758149981,0.717540026,0.727840006,0.730620027,0.78798002,0.781939983,0.782760024,0.809469998,0.814059973,0.818639994,0.936249971,0.836189985,0.855459988,,0.874779999,0.878799975,0.884019017,,,
Spain,ESP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.92948997,0.93700999,0.950749993,0.949379981,0.980660021,0.985170007,0.991259992,0.993359983,0.975080013,1.02026999,1.022230029,0.998870015,1.033030033,1.018429995,1.020720005,1.03907001,1.046990037,1.039340019,1.037750006,1.029829979,1.038689971,1.04539001,1.048200011,1.049600005,1.050850034,1.055029988,1.031309962,1.035760045,1.034980059,1.034129977,1.03155005,1.034540057,1.028640032,1.032070041,1.029659986,1.028059959,1.030709982,1.028620005,1.022050023,1.010599971,1.00387001,1.001449943,1.006940007,1.007079959,1.004529953,1.010229945,1.01564002,1.016860008,1.021800041,1.020699978,,
Estonia,EST,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02500999,1.022250056,1.050490022,1.044139981,1.036990047,,1.016600013,1.018630028,1.023290038,1.017940044,1.017740011,1.023499966,1.017099977,1.010280013,1.014490008,1.014610052,1.013090014,1.005499959,0.99397999,0.991479993,0.99229002,0.9921,0.993910015,0.997789979,1.00454998,1.01177001,1.015769958,1.021989942,1.02414,,
Ethiopia,ETH,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.434509993,0.441969991,,0.451700002,,,,,,,,,,0.606679976,,,,,,,0.695349991,0.759679973,0.745239973,0.675379992,0.636030018,0.605080009,,,0.622940004,0.657270014,0.687569976,0.697749972,0.699890018,0.735090017,0.782710016,0.814249992,0.836409986,0.862770021,0.892180026,0.901250005,0.912249982,0.922720015,0.928791225,0.931964815,0.921459973,,,,,,,
European Union,EUU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.975979984,0.976199985,0.977750003,0.985430002,0.978280008,0.986660004,0.993149996,0.990800023,0.99375999,0.993900001,0.998359978,1.005540013,1.00169003,1.00612998,1.004670024,1.005300045,1.007060051,1.008399963,1.006479979,1.004109979,1.004199982,1.007529974,1.010349989,1.006379962,1.002060056,1.00237,1.003559947,1.001639962,1.002169967,1.002930045,1.001929998,1.002850056,1.00090003,1.001919985,1.00248003,1.00059998,0.999450028,0.999270022,0.998390019,0.995530009,0.993900001,0.993480027,0.993110001,1.000939965,1.001320004,1.000810027,1.000929952,0.997879982,0.998489976,0.999880016,1.002030015,,
Fragile and conflict affected situations,FCS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.720399976,0.720560014,0.724749982,0.729070008,0.733020008,0.733619988,0.733879983,0.743789971,0.750270009,0.753750026,0.759570003,0.767310023,0.782909989,0.773069978,0.765969992,0.780170023,0.799000025,0.81287998,0.799650013,0.817080021,0.807929993,0.816349983,0.824829996,0.820230007,0.814090014,0.813600004,0.812940001,0.806850016,0.800899982,0.806240022,0.806550026,0.807399988,0.804289997,0.811550021,0.805450022,0.823589981,0.832539976,0.839110017,0.849560022,0.859719992,0.867299974,0.874689996,0.889119983,0.893180013,0.893469989,0.901950002,0.897580028,0.901229978,0.904120028,0.902559996,,,
Finland,FIN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,1.016880035,1.025840044,1.028920054,,1.050430059,1.049329996,1.051880002,1.054200053,1.05862999,1.057119966,1.066799998,1.064640045,1.085160017,1.089319944,1.08513999,1.08585,1.083389997,1.076910019,1.087120056,1.094009995,1.106099963,1.091689944,1.086130023,1.077929974,1.092210054,1.073989987,1.051959991,1.047700047,1.048419952,1.054469943,1.056599975,1.052710056,1.020230055,1.020059943,1.020630002,1.022250056,1.022400022,1.023569942,1.022480011,1.021090031,1.021880031,1.054319978,1.056759953,1.057180047,1.057610035,1.05625999,1.057899952,1.051749945,1.05539,,
Fiji,FJI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.92948997,,0.962859988,0.953700006,0.981149971,0.992510021,1.001129985,1.001330018,1.006780028,,1.013700008,1.012680054,,1.013120055,1.001710057,1.001260042,1.004040003,1.006680012,,,,0.983810008,0.998250008,,,,,,1.026000023,1.043110013,1.031090021,1.027840018,1.038490057,1.030740023,1.022819996,,1.039229989,1.044559956,1.031340003,1.037070036,,1.036430001,1.048570037,,1.022516608,1.020750284,1.023260236,,1.019707322,,1.017095447,1.01689589,
France,FRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.03421998,1.034289956,1.072919965,1.001520038,1.034389973,,1.03666997,1.044340014,1.041659951,1.047709942,1.091220021,1.047309995,1.048329949,,1.039999962,1.035869956,1.034510016,1.032979965,1.031679988,1.028370023,1.023069978,1.019549966,1.015050054,0.987689972,0.984420002,0.986750007,0.98921001,0.990629971,0.995480001,0.996110022,0.997730017,0.999239981,1.002419949,1.001489997,0.998440027,0.995469987,0.997829974,0.997569978,0.998329997,1.00079,1.003250003,1.00304997,1.005679965,1.006850004,1.003419995,1.002500057,1.001940012,1.000800014,0.998740017,0.997049987,,
Faroe Islands,FRO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,0.897840023,0.946020007,0.965439975,,1.001719952,0.971300006,,,,,,,,,,,,,,,,,,,,,,,,,,,1.019219995,1.022619963,,,,,,,,,,,,,,,,,
Gabon,GAB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.841499984,0.845539987,0.854309976,0.854579985,,0.874570012,0.884800017,0.887619972,0.89526999,0.912689984,0.913030028,0.913500011,0.91595,0.920740008,0.928170025,0.926169991,0.939010024,0.940509975,0.97408998,,,,,0.978209972,0.960789979,0.976639986,0.968779981,,0.972239971,,,,,,,,,,,,,,,,,,,,1.01601541,,,
United Kingdom,GBR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.999530017,0.998740017,0.999769986,1.00229001,1.004649997,1.007349968,1.009039998,1.010249972,1.012920022,1.015290022,1.018329978,1.018219948,1.017349958,1.014879942,1.016119957,1.021110058,1.015249968,1.014829993,1.016980052,1.018970013,1.021970034,1.018399954,,,,,,1.002560019,1.003880024,1.005599976,1.005130053,1.008419991,1.019610047,1.016129971,1.016250014,1.018839955,1.012869954,1.007480025,1.004840016,0.999549985,1.003440022,0.999750018,1.024189949,1.02165997,1.016409993,,1.015390038,1.01304996,1.011420012,1.012429953,,
Georgia,GEO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,0.824140012,,,,,0.872780025,,,,,0.98368001,0.974349976,0.971520007,0.951399982,0.956459999,0.997979999,0.990190029,,1.015020013,1.024690032,1.051370025,1.04945004,1.041100025,1.039579988,1.039530039,1.076470017,,1.019889951,,,,,1.008100033,1.01177001,1.014359951,1.010259986,1.010570049,1.012490034,1.00751996,1.007069945,1.005730033,
Ghana,GHA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.763520002,,0.769500017,0.773710012,0.761520028,0.753229976,0.751460016,0.75229001,0.75654,0.765659988,0.764840007,0.764789999,0.753489971,0.748889983,0.741339982,,0.755900025,0.766080022,0.776579976,0.779609978,,,,,0.842209995,,,,0.88507998,0.895910025,0.910210013,0.912970006,0.915970027,0.906120002,0.91940999,0.938839972,0.948660016,0.952310026,0.950110018,,0.958329976,0.963100016,0.967050016,0.978120029,0.981519997,0.996119976,0.996869981,1.002220035,1.008170009,1.012359977,,
Gibraltar,GIB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.024719954,1.03489995,1.018280029,1.02947998,1.018069983,1.048519969,1.148609996,1.046900034,1.065539956,1.07525003,1.048720002,1.051139951,1.034010053,1.03223002,0.999800026,,,,,,,,,,,,,,0.800289989,0.988080025,1.00541997,,,,,,,1.011739969,1.004619956,,,,,,,0.986190021,0.989499986,,0.990459979,1.039980054,0.998589993,
Guinea,GIN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.401730001,,,,,,,,,,0.459820002,0.453240007,0.442019999,0.442129999,0.425960004,0.429199994,0.412099987,,0.415250003,0.419270009,0.429080009,,0.432850003,0.449319988,,0.485469997,,,0.555509984,,0.618799984,0.641359985,0.670920014,0.682900012,0.707319975,0.727469981,,0.752470016,,,0.779540002,0.774029851,0.774895191,0.785929978,0.765342057,0.768221796,,0.797581851,0.804893851,,,
"Gambia, The",GMB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.406269997,,0.417389989,0.43077001,0.459789991,0.463910013,0.458829999,0.475219995,0.466179997,0.478769988,0.504779994,,0.540579975,0.568009973,0.575680017,0.585389972,0.591440022,,0.578069985,,,0.653550029,0.670469999,0.691110015,0.703599989,0.749310017,,,,,,,,,,,,1.018339992,1.014809966,1.001129985,,,,,,,,,,,1.153779984,
Guinea-Bissau,GNB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.437579989,0.625440001,,,,0.530520022,,0.460799992,0.435930014,0.43513,0.443109989,0.43731001,0.454879999,0.464520007,0.481460005,,0.523029983,0.523689985,0.545170009,,,,,,,,,,,0.644640028,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.693899989,,,,,,,,,,,,,,,,,,,,,,0.818620026,0.868740022,,,,,,0.728950024,,0.86631,,,0.906759977,,,,,,,,,,,,,,,,,
Greece,GRC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.909569979,0.908749998,0.907679975,0.907019973,0.90921998,0.917169988,0.925979972,0.940670013,0.948939979,0.950820029,0.966960013,0.974730015,0.996609986,0.999499977,0.998380005,0.992169976,0.983749986,0.980080009,0.980390012,0.986180007,0.987429976,0.992839992,1.008710027,0.980809987,1.016299963,1.016029954,1.021970034,1.022899985,1.021569967,1.030040026,1.022650003,1.002599955,0.994270027,0.979680002,0.965579987,0.961239994,0.956439972,,,0.970340014,0.980080009,0.975189984,0.973039985,0.964680016,0.959569991,0.965359986,0.97104001,0.975350022,0.976090014,0.980000019,,
Grenada,GRD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.950969994,0.994669974,,,,,1.009060025,1.00691998,1.006870031,1.008030057,1.07201004,1.08513999,1.063949943,1.025169969,1.022050023,0.938489974,,0.960080028,,,,,1.03847003,,,,,,,,,1.022869945,0.984700024,1.01572001,0.997229993,,0.981389999,0.93046999,0.965849996,0.990369976,,,0.961449981,0.980840027,0.971180022,0.991129994,0.98672998,1.004469991,,,,
Greenland,GRL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.810750008,0.825810015,0.829810023,0.828580022,0.843020022,0.845939994,0.850629985,0.853540003,0.841390014,0.839810014,0.84258002,0.849629998,0.866150022,0.856589973,,,,,,,,,,0.867600024,,,0.865629971,,0.875100017,0.86638999,0.897010028,0.904659986,0.911300004,,0.923690021,0.930589974,0.938380003,0.946510017,0.954259992,0.964259982,0.966210008,0.966910005,0.964240015,0.959980011,0.961950004,0.958909988,0.959710002,0.962559998,0.966359973,0.97183001,0.980570018,0.994180024,
Guam,GUM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.998929977,0.988879979,0.989530027,0.996550024,,1.012279987,,,,,,,,0.999629974,1.009739995,1.015619993,1.007979989,,,,,,,,,,,,0.977670014,,0.980989993,,,,1.005970001,,0.977810025,1.000519991,0.987680018,1.000570059,0.995859981,0.995010018,,,,,,,,,,
High income,HIC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.914550006,0.914279997,0.913850009,0.928089976,0.935760021,0.950630009,0.965520024,0.977270007,0.992560029,0.994889975,1.000480056,1.006199956,1.002410054,1.001620054,1.001739979,1.00177002,1.003530025,1.002609968,1.000020027,0.998139977,0.997680008,0.998510003,0.998700023,0.996710002,0.995180011,0.998780012,0.997839987,1.002120018,1.007789969,1.007769942,0.999599993,1.000949979,0.999970019,1.001129985,1.002150059,1.000560045,0.999010026,0.99800998,0.997129977,0.998000026,0.996940017,0.995670021,0.995980024,0.997919977,0.999840021,1.000800014,0.996159971,0.994449973,0.996909976,0.996800005,0.996389985,,
"Hong Kong SAR, China",HKG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.914879978,0.920549989,0.924880028,0.929319978,0.933719993,0.952220023,0.952620029,0.968479991,0.991970003,1.002560019,1.011700034,1.027420044,1.037510037,1.03708005,1.032799959,1.033759952,1.023399949,1.016819954,,,,,,,,1.025149941,,,,,,,,,,,,,,,,1.004099965,0.993939996,0.99425,0.998780012,1.002930045,1.004169941,1.007329941,1.01391995,1.015349984,1.019250035,
Honduras,HND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.987869978,,,,,,,,,,0.998809993,,1.010929942,1.011319995,1.027989984,,,,,,,1.042989969,,,,,,,,,,,,,,,1.062819958,1.073989987,1.076539993,,1.072520018,1.069030046,1.068199992,,,,,,,,,,
